Pair,p-value,Half-Life
V-SHW,0.0098347038729984,93.85255649725381
CI-WAT,0.0004043042415204,93.86913929108752
TSLA-DOV,0.0040563521815137,93.89116619316871
MDLZ-EQIX,0.0007564122149146,93.90012091278605
ED-CPAY,0.0357492893259646,93.91068000931759
BRO-TPL,0.000119620283665,93.91111998711884
EFX-WTW,0.0014069552418617,93.9222635751876
ALLE-LRCX,0.0436341191061216,93.99467068626728
ADSK-PODD,0.0300793939932894,93.99656986889522
ABBV-CTAS,0.0111088214934003,94.0134999471047
LHX-SYY,0.0058044089964796,94.02758732721362
SYY-GL,0.0062979073251941,94.02872397511463
ICE-SO,0.0023314757642035,94.02892858889436
JNJ-LNT,0.0002803276674624,94.0526144546389
MET-MSCI,0.0371722621978063,94.07073466419335
AAPL-DE,0.0002915872138076,94.13057495214053
HCA-VRSK,0.0240277173602929,94.18254657799045
AXON-WSM,0.0003537358566467,94.2202351647219
ROP-YUM,0.0258196686311403,94.2535412934123
SCHW-TXN,0.0010892903054171,94.25541938443588
LDOS-PGR,0.0036493961278282,94.26363185172914
LMT-JKHY,0.0033172527691274,94.29436277329104
ZBRA-POOL,0.0016152664288402,94.3239682565153
GOOGL-BRO,0.0001046552938902,94.34184977175197
NXPI-MET,0.0149079502344234,94.34855426178696
GLW-LYV,0.0090287664034791,94.35210048248861
MDLZ-UNP,0.0009980951628804,94.35875102868015
CME-GLW,0.0012587839285018,94.37206121524372
CHTR-CLX,0.0252327270194222,94.37913689381406
EFX-CINF,1.4637215218286923e-05,94.3883641476837
MSCI-DGX,0.0275336319683144,94.4195648185355
MET-VLO,0.0012913549256898,94.44293596553082
CMI-VRSK,0.0062050072050034,94.45433319126083
CHD-ACN,0.0085133174952438,94.46844038677432
AVGO-WELL,0.0241673409034526,94.47060666966193
WM-BR,0.0142475967794079,94.493618526524
MET-PEG,0.0014696177075547,94.49830991091424
HCA-AFL,0.0493726787573849,94.50498988545112
MSFT-LDOS,0.002385786565939,94.50808565248056
GOOGL-PG,0.0356125555485569,94.52347327715925
BALL-NKE,0.0007552828655523,94.55082302120098
CTAS-TPL,1.64166058013229e-05,94.55531535014839
TDG-APO,0.0033070983639071,94.56190698358617
PLD-POOL,0.0105554306053837,94.56429240005599
HCA-MAR,0.0068856251460963,94.57346074930656
AXON-JBL,0.0021509778289984,94.57665699314401
BDX-STZ,0.0015899472539625,94.59506536835995
DXCM-ADBE,0.0002314564599752,94.59562150200382
MPWR-CB,0.0267252862314982,94.59799871657958
MA-TYL,0.0080717589022327,94.60685247660345
LHX-WAT,0.0001110367121306,94.61680454313769
APD-NDSN,0.0019843449082071,94.63270274421465
VRSK-J,0.0236600206227998,94.63504399567137
ITW-WTW,0.0005718000004989,94.65370299845904
ROK-DGX,0.0023739134979494,94.66627745149408
PG-NDSN,0.0005077536021016,94.69518916000222
COR-AMP,0.0109368152387776,94.71661591503204
DRI-DGX,0.0153973884686155,94.73913119558522
STZ-CNC,0.0038295963167071,94.75265283904608
DLR-DPZ,0.0416015588943296,94.7589401534166
GOOGL-WRB,1.2527825413769114e-05,94.78587784549623
KDP-DPZ,0.0116151008486258,94.80788957917821
DGX-ACN,0.0209732656630362,94.81360227807959
PG-PODD,0.0338634117962052,94.82039543885016
MCHP-WAT,0.000135675438394,94.82236703717865
LII-BKNG,0.0158165127317117,94.85427689728469
EL-APTV,0.0416191938022587,94.86346141540363
XYL-SPGI,0.0279939464706903,94.8696123255685
CMCSA-MDT,0.0017802980115627,94.92180678334206
AWK-TER,0.0105260715841237,94.92651861783241
TSLA-EXPD,0.0035836695355428,94.93351428268576
TDG-VRTX,0.0362848597472414,94.93566329952498
VMC-BR,0.0037600847765854,94.94110570030858
APD-RMD,1.4918387643157737e-05,94.94157310930697
SO-CMG,0.0390707870921845,94.95386413216589
WMT-TPL,0.0020146673575881,94.99353164964758
PG-EXPD,0.0039383759752785,94.99394925517676
SYY-EA,0.0022426545840317,95.00444355093505
CTAS-LDOS,0.0455013028780445,95.01962847982637
BAC-KDP,0.0089258890518198,95.03135166005299
CLX-CMCSA,0.0038018663951802,95.0488962413253
DRI-GL,0.0238124685729571,95.05247569729953
LDOS-KLAC,0.0269300169526283,95.07955760434136
APD-WEC,0.0004690652865154,95.11123800970527
MCO-NVR,0.0076515948339543,95.12784786872314
AMZN-MCO,0.001550145110772,95.14794280635125
ORCL-PH,0.002974478379958,95.15504468037284
IQV-LULU,0.0309676006151959,95.20664903744463
ULTA-GPC,0.0120603587869653,95.23870745106943
TSLA-EMR,0.0078409266056996,95.24426235955383
RMD-WAT,0.0028359475880673,95.26298942399976
CPRT-ADI,0.0008465960308319,95.27011018308697
SYY-CNC,0.0098968390487542,95.27852995349568
SBUX-LNT,0.003537502284647,95.29651620190148
GOOGL-AME,0.0470807780982325,95.30296682720298
AEP-GL,0.00062704536792,95.35090002410757
ECL-DLR,0.0048595287406333,95.3545387233947
JNJ-AWK,0.0179794662683776,95.3738813964278
HUM-NKE,0.0012650966158945,95.38104227914401
DPZ-ADI,0.0313215952650402,95.38572798379377
ADSK-NEE,0.0059074430384432,95.38961509432522
AMAT-SNPS,0.0037037289902292,95.39250162813003
DTE-CPAY,0.0446519704655788,95.42591167622895
IDXX-RMD,0.0080313927316083,95.44447122606245
PAYX-MPWR,0.0154926295207821,95.4515222457148
DRI-WAT,0.0296255504197258,95.49996690818354
NSC-LNT,0.0013247275708878,95.50917616092254
SMCI-DECK,0.0001204476199545,95.51548422216555
VRSK-VMC,0.0270146084943532,95.52061694216691
CBRE-RJF,0.0172417173509492,95.55649888372106
COST-ETN,0.0003887946297952,95.58082197853004
ABBV-CMI,0.034194100124544,95.61789645866465
CSX-IEX,0.0224755424567644,95.6338830817218
BDX-CLX,0.0032541350063679,95.64425298223773
APO-COR,0.0220886313658659,95.65548523972913
EBAY-TRMB,0.0109186028980888,95.68331330776147
WDAY-AMGN,0.0412033341734789,95.7451972315705
VLO-CBOE,0.0112284231914135,95.75026855773594
APD-LHX,0.0001795622479931,95.76693140748569
UPS-HUM,0.0004660773753473,95.7931696133284
MAR-VRTX,1.299819297583304e-06,95.81894305540374
COST-ORLY,0.0024103089051016,95.83782284783081
JNJ-STZ,0.0038237851517988,95.85285476150867
SYY-ULTA,0.0200431198007361,95.87233171380686
APTV-ARE,0.0480593086082552,95.88453275847132
IDXX-CSGP,0.0007124460596172,95.91108836017438
SRE-XYL,0.0351952653395084,95.96825061798846
CMG-TSCO,0.0219773846983552,95.97581227584907
AWK-WAT,0.0121538435062084,95.98043240896959
TYL-STE,0.0173674662159548,96.02457966431123
TEL-WTW,0.0036803474023905,96.03599857137985
GOOGL-BR,0.015706411415694,96.03842946928303
DAL-PNW,0.0036494936998066,96.0387342692278
LMT-ED,0.0024383281416197,96.04884462135644
EW-TXN,0.0061343473591367,96.04890800568559
LLY-URI,0.0020188447483231,96.06521018032292
KMB-UHS,0.001733691718111,96.08208100516512
GOOG-MET,0.038254077575594,96.08808387424597
NVR-VRTX,7.878326880317295e-05,96.10538896233462
PH-ORLY,0.0051301320316221,96.11805806623325
WDAY-DHR,0.041977015084468,96.1324976027198
WDAY-CINF,0.0485050680536581,96.17287767458927
ADSK-IDXX,0.0032303823640639,96.17557096939191
TSLA-PAYX,0.0057868078490647,96.17996663576194
PSX-EG,0.0203528346359308,96.1865944832118
CBRE-PEG,0.013428214363481,96.20412510838399
ROK-BLK,0.0156793083617481,96.21283749990751
AMT-BALL,9.052146352395131e-05,96.21306450488909
ANET-APH,0.0403276756408624,96.21454171456809
AAPL-LRCX,0.0001184401599742,96.2157244811583
AFL-LII,0.0096654660487204,96.21626972765428
MAR-WRB,0.000215985573914,96.21726584116293
PAYX-SPGI,0.0006790890289445,96.23737630695909
PHM-KKR,0.0306843930036069,96.2555596391352
DLTR-LKQ,0.0021629341617694,96.259071703762
CMI-CBOE,0.0301651935794811,96.2623086423996
PNC-EXR,0.0044292353705501,96.2714610980989
EBAY-BLK,0.0074105624892904,96.29742109220031
AWK-UNP,0.0195880922465435,96.29747722563575
EMR-CBOE,0.0390802555144582,96.30061764656337
JNJ-ULTA,0.0321253639335194,96.35219889245724
XYL-MAS,0.005204676046563,96.36007447664227
AJG-LRCX,6.541525269823192e-05,96.40341884708238
YUM-ED,0.0012508127755659,96.40425767821115
DUK-DLR,0.0108672358469866,96.40495833315876
SHW-WAT,0.0037534073143949,96.40584885115682
CSGP-TXN,0.0053824842494303,96.40922255711533
LULU-DHR,0.0052798467744549,96.45296236835546
LMT-ROST,0.0011480780140332,96.48904211299461
ACN-UNP,0.0386832012641631,96.51130214490453
TMO-TXN,0.018621286196992,96.52369432581332
DHI-ERIE,0.0002580638418931,96.53604235626666
TJX-VRTX,0.0003224411083625,96.55832246169041
ABBV-MSI,0.0141950504888411,96.56962108315525
ABBV-URI,0.0185797718708058,96.58026611166666
VRSK-VRTX,0.0264230812805017,96.60834428519408
ROP-MNST,0.000420436646795,96.62877787484403
EW-A,0.0007598679708256,96.6325275606036
PLD-AWK,0.0010298212543579,96.6925998036275
NTRS-DPZ,0.0144907962309284,96.69290709724847
DTE-UNP,0.0093236167603599,96.70483100848259
WM-BX,0.0053178272528779,96.72160149585137
LLY-DECK,6.27080410189678e-06,96.7259022219999
ODFL-ADI,0.0192399295212146,96.73526212769394
SO-TEL,0.010208293696825,96.74608287629462
MPWR-ADI,0.0221164195007587,96.75040552687335
SLB-PAYC,0.047476456196114,96.77908375389246
GOOG-WRB,0.0114781324282032,96.80192453371741
ROK-WAT,0.0003136788814103,96.8356978737433
V-SPGI,0.030115864419673,96.8538947553211
TT-ETN,0.0004824968435236,96.87375025655292
PG-STE,0.0146763733938633,96.87488240704506
JNJ-EQIX,3.475808646537909e-06,96.88650073664941
PH-RSG,0.0001837065328934,96.90740517317265
MDLZ-NOC,0.0405097021603627,96.95107910992006
PODD-CHRW,0.0251994657827065,96.95373462206506
TYL-LOW,0.0025179654498736,96.98323682306395
EMR-STX,0.0017463380562312,97.01275373101666
MA-AON,0.0265406960873375,97.03539986309909
MA-NVR,0.0405508294971628,97.04476825449915
MNST-AMGN,0.0003264674422778,97.07472781738072
ITW-APD,0.0115334443058493,97.07792445161665
TSLA-DUK,0.0049955689765044,97.091660007352
MCHP-HUM,0.019789721235855,97.13837671763453
STE-POOL,0.0409644494132386,97.14040733351261
AWK-NDSN,0.0178688897765549,97.14656386955332
NVR-LDOS,0.0174978240284712,97.18949452191758
AME-DRI,0.0233825453074205,97.19361958090037
RMD-ROK,0.0032644100368719,97.20725006289817
MLM-CBOE,0.0352476763300558,97.24132964367521
AON-VRSK,0.0151716913974731,97.25578169713141
SHW-SYK,0.0029349582185226,97.26208683141911
APD-TDY,0.0014355859665505,97.28784744886396
PAYX-TXN,0.0291212799188818,97.3052043432063
PG-ROP,0.0038890456050887,97.34736907743527
WDAY-DGX,0.0441571580978154,97.3668340670831
KMB-EXPE,0.0026887642696921,97.40858284461694
DLTR-GPC,0.0001662804482905,97.43458114966997
SHW-AON,0.0001644640479097,97.44995136527898
APO-RSG,0.0026725655657356,97.46853921675617
EQIX-XEL,0.0001242324836158,97.50581207488028
BRO-LRCX,4.238597118918596e-05,97.5149554616015
PG-LYV,0.0222023361509887,97.52864128023083
PSX-TXT,0.0400255419225156,97.56519078861119
SBUX-EQIX,2.73838281867401e-07,97.57714461110452
IDXX-XYL,0.0439200708754457,97.59480100281034
KDP-VRSN,0.0165760341825835,97.60808391480876
POOL-CRL,0.0256185542832613,97.61562622815428
PLD-MCHP,0.0010413842666726,97.62275521068077
PNC-AEP,5.47015195391949e-05,97.6250103480874
WST-ACN,0.0125014377826366,97.66410838028261
ROST-YUM,0.0005209696288396,97.68291697368896
CSX-FDS,0.0034318936030879,97.71784237668838
DPZ-TER,0.0040332525856082,97.7284966768478
TSLA-TRMB,0.0073807508940156,97.72998758868776
MCK-HUBB,4.377332572393994e-06,97.75242290742771
SMCI-ANET,0.0174853353206852,97.78048351743473
MDLZ-CHD,0.0022520157269386,97.81480883010319
TEL-DRI,0.0320928428276544,97.86904210411853
AON-MPWR,0.0056480432054243,97.87495602898659
XEL-DPZ,0.0034400751112808,97.89712849859772
MKC-BALL,0.0002631548163633,97.91397108223593
MCHP-LH,0.0232465341999292,97.94743595591238
TEL-PEG,0.0060604595221657,97.966996521521
WDAY-EFX,0.0446500027478018,97.97780871806592
V-CME,0.0305628079187301,97.98488629975542
SMCI-KLAC,0.0005625175884324,98.04302303684267
ABBV-DRI,0.0465738684468374,98.05824104917659
CDNS-SNPS,0.0158704374901649,98.08717303372252
JNJ-ROK,0.0009017045182103,98.09135127582745
ITW-GL,0.0138690597848449,98.09751863511504
JNJ-UNP,0.0021478275605319,98.10582908999464
AAPL-ADI,0.0081701713043183,98.11302162168992
TXN-LOW,0.0144448062179089,98.12453213777712
CHD-GL,0.0012586386085649,98.13227758651482
EW-MCHP,0.0241183579095983,98.13815530969124
PG-EFX,0.0003528550529892,98.14845570117787
ROL-ADP,8.374710366868926e-05,98.16340900094707
FTNT-KLAC,0.0334706553112165,98.16370481973574
GOOGL-DE,0.0040866932978939,98.1732398493548
ADSK-AWK,0.0181284822845314,98.17765757644658
MCHP-EFX,0.0018462064272733,98.17859543616618
MPWR-RJF,0.0002176353876531,98.18138603752476
MPWR-HUBB,0.0023685408548949,98.23140526983397
HCA-VRTX,0.0382670098632765,98.24141049559954
ROST-HON,0.0314247919001933,98.24434387010714
JNJ-SRE,0.0015793356594114,98.26219262250076
EQIX-AON,3.509552518764044e-06,98.26318245000317
MA-ADP,0.0085683664273607,98.26559496146692
XYL-CHD,0.0359802354097914,98.2953904061855
AEP-HON,0.0003819937995466,98.30340640283057
GOOGL-ROL,0.0016820479238137,98.3035679632877
BR-ADP,0.0178385431410072,98.30400052696943
PLD-MSCI,0.0106135795016524,98.3185078999626
BRK.B-IR,0.0355094160549058,98.3398996896076
CSX-NSC,0.0040274576079756,98.35927034052345
GWW-MPWR,0.0059946035235374,98.3680386476907
TER-AVY,0.0004858576793656,98.36925846222775
MSFT-GOOGL,0.0047075923933276,98.38514102814571
JNJ-EXR,0.0007124975094825,98.39471192775456
EW-MAA,0.0124142896729174,98.39853925946876
MTD-DPZ,0.0266312344791346,98.40285770718565
WM-VRSK,0.0432916564762598,98.44581083508845
NOC-EQIX,0.0019380773071176,98.45451736037035
EW-NKE,0.0350562051009173,98.47796671484804
DHI-BRO,1.699657025635774e-06,98.49445323809418
AON-AME,0.0009965470614777,98.49555573443732
DOV-WAT,0.0286079865459393,98.49572516395757
IDXX-STE,0.0004638407953426,98.4997325276933
TDG-WSM,0.0081898133940899,98.51016909056398
WM-ADP,0.0005598639010369,98.53167515154813
GOOGL-AIZ,0.0308376999545702,98.53325896751585
WTW-DPZ,0.0010804476002564,98.54350517148437
A-NDSN,0.0029357519662462,98.58259234357281
ERIE-PANW,0.0035137660138135,98.61640445494103
A-MOH,0.0025080834328788,98.61890196603152
PEG-BX,0.0105663182088743,98.63147182023958
GOOGL-EXPD,0.0253982260491269,98.65260840758022
PKG-AIZ,0.0310293824308756,98.65504371298577
WEC-MKC,0.0012598116921006,98.65611714278683
AVY-TXN,0.0102885773580995,98.66599221129091
SHW-RMD,0.0001057776252975,98.67050064062403
SYY-MCHP,0.0024686692275189,98.69215670153677
EFX-STE,0.0012903750767608,98.70888155131445
DTE-LNT,0.0045935715445295,98.73141927280984
WMT-TT,0.0051253804176425,98.74832606541854
WEC-JKHY,0.004259437091425,98.75660920951914
TSLA-CBRE,0.0089937112537547,98.77585290407836
EBAY-WTW,0.0063863032561432,98.77877304304138
CDW-TER,0.0227323847408135,98.78677830454747
ROK-DRI,0.0088342110970523,98.83695431838974
V-PTC,0.0495626457875745,98.85935622646008
EQIX-CI,0.0006863420847625,98.8666212968046
AAPL-GOOGL,0.0152274769067828,98.87570995871486
AME-ROL,0.0001154650141393,98.9077528163346
EFX-DOV,0.0001529587954108,98.90850379415554
CHTR-APTV,0.0262840364055402,98.91356868467967
LULU-TER,0.0045904443615496,98.9507459315126
ROL-TYL,0.0009140854375496,98.97594340356572
TXN-HON,0.0323987950405924,98.99803920082792
ABBV-SCHW,0.007666946622141,99.00909776373597
ITW-FDS,0.0009960571815883,99.02129171309421
UPS-NKE,0.0028857450971162,99.0303334248975
CL-SRE,0.0037235090022697,99.06607895375073
ORLY-APO,0.0265362595019965,99.07307824573762
LHX-GL,0.0010092357246914,99.09152423348104
MPWR-DECK,1.5641735629633056e-05,99.1468533853692
VRSK-LDOS,0.0089279193100998,99.1548827113059
TDG-HUBB,0.0013319164341925,99.15570085458954
IDXX-A,0.0069738578411633,99.15783761610416
MCHP-UNP,0.007859426333849,99.1821412775757
CPAY-UHS,0.0282643107157775,99.2005602164212
PG-UNP,0.0020048322333451,99.23775294441432
EFX-CHD,0.0001415731098695,99.24823583482252
NOC-MCHP,0.0076934432897685,99.24965923418229
EW-EXR,0.0139281587544044,99.25869655361453
EMR-DVA,0.005431156496628,99.30628437085389
NDSN-DHR,0.0309148392307074,99.30635093858417
VMC-WTW,0.0060547913861887,99.3665107452769
V-SO,0.0178488004993155,99.37234160995041
CHTR-NKE,0.0370650479923434,99.3808924922182
MAR-BR,0.0103288838449724,99.3924811080466
KLAC-SNPS,0.0027168326578159,99.39576524652618
VMC-MPWR,0.003547499589263,99.466227621576
AWK-AKAM,0.0138495468639261,99.46851931455879
HD-BR,0.0261416048117821,99.48387802357742
ABBV-BX,0.0339538769250597,99.51460358752428
TSCO-WTW,0.0198142698943117,99.51994234475934
MDLZ-COO,0.0082544428022225,99.59842746075803
MCHP-ULTA,0.0171766909875832,99.65674002302825
SHW-TXN,0.0227038168782526,99.67961847707741
APO-AFL,0.0024906049079299,99.7052266436946
ICE-EBAY,0.0324294730550969,99.70912903787372
BALL-MKTX,0.0118064658933443,99.74821900858977
WDAY-XEL,0.0483091661241571,99.76686141353791
NSC-CSGP,0.0154183996182731,99.77067413728055
CHD-HON,0.0016394787609792,99.79728281341275
DUK-FTNT,0.0478748135643645,99.79827330186785
RMD-WTW,0.000706265596941,99.80196176877152
ACGL-VRTX,0.0008555626372993,99.82039227525327
MNST-DRI,0.011172567878909,99.8378663440875
DXCM-HOLX,0.0027468695826495,99.83823432531554
ROK-EFX,0.0015492621812585,99.86809819723885
ABBV-TJX,0.0205864616279944,99.87286982803526
COST-KKR,0.0406616439220572,99.87572066405102
ABBV-PFG,0.0459934520307947,99.87797072162313
NOC-AMGN,0.00051733828641,99.87971495290518
DXCM-TECH,0.0358100958226762,99.89310276111362
CCI-APTV,0.0283019164136547,99.89403971166324
EQIX-ECL,8.925594316248789e-06,99.91065490887523
CL-HSIC,0.0016969067554584,99.9171220415685
NEE-UNP,0.0050862592687936,99.9241340559388
SHW-ADSK,0.0074522745435889,99.93404897588725
PWR-JBL,1.875132590434981e-05,99.97429261905458
ADSK-LHX,0.0023199731399858,99.98478859554908
